1,licence,0.3866029,0.29598450660705566
2,licence,0.8707403,0.30129528045654297
3,licence,0.84858036,0.26097774505615234
4,licence,0.7463783,0.25797414779663086
5,licence,0.86647224,0.28150200843811035
6,licence,0.55980927,0.2547931671142578
7,licence,0.27124587,0.2566385269165039
8,licence,0.84858036,0.259584903717041
9,licence,0.832083,0.25841808319091797
10,licence,0.6615325,0.26111340522766113
11,licence,0.65437746,0.26233434677124023
12,licence,0.824625,0.2585117816925049
13,licence,0.9008262,0.2623929977416992
14,licence,0.77081466,0.2645745277404785
15,licence,0.7872547,0.2626824378967285
16,licence,0.78118604,0.2607407569885254
17,licence,0.6984627,0.21249771118164062
18,licence,0.6528655,0.2353832721710205
19,licence,0.40220746,0.21963286399841309
20,licence,0.88558,0.22848820686340332
21,licence,0.83395743,0.21477174758911133
22,licence,0.8199816,0.21238923072814941
23,licence,0.7443667,0.23123645782470703
24,licence,0.7317209,0.22016215324401855
25,licence,0.44536412,0.22246384620666504
26,licence,0.47075492,0.21484017372131348
27,licence,0.4349955,0.21569037437438965
28,licence,0.8206836,0.21721148490905762
29,licence,0.8185103,0.2197265625
30,licence,0.7006897,0.26142120361328125
31,licence,0.83254707,0.2605915069580078
32,licence,0.5136045,0.27761030197143555
33,licence,0.86647224,0.2863144874572754
34,licence,0.8206836,0.26422834396362305
35,licence,0.55980927,0.2697112560272217
36,licence,0.73604953,0.2719731330871582
37,licence,0.3197788,0.2722291946411133
38,licence,0.8224675,0.26383423805236816
39,licence,0.9074713,0.28537464141845703
40,licence,0.86644465,0.263948917388916
41,licence,0.8261903,0.272324800491333
42,licence,0.7457478,0.2659738063812256
43,licence,0.7836406,0.29127931594848633
44,licence,0.7207097,0.2639334201812744
45,licence,0.7619307,0.26392459869384766
46,licence,0.68022645,0.2670001983642578
47,licence,0.8323971,0.26441121101379395
48,licence,0.7300304,0.27234983444213867
49,licence,0.8168851,0.2598292827606201
50,licence,0.8706587,0.2587902545928955
51,licence,0.88558,0.2575051784515381
52,licence,0.7915483,0.2623603343963623
53,licence,0.8224675,0.2626194953918457
54,licence,0.86644465,0.26929759979248047
56,licence,0.86344206,0.26084327697753906
58,licence,0.47246307,0.25923943519592285
59,licence,0.7943631,0.2661266326904297
60,licence,0.28311238,0.2932612895965576
61,licence,0.78118604,0.26283884048461914
62,licence,0.7297852,0.25711917877197266
64,licence,0.806114,0.25592732429504395
65,licence,0.8310784,0.2606010437011719
66,licence,0.86344206,0.25631284713745117
67,licence,0.77952474,0.25421738624572754
68,licence,0.79948604,0.25754380226135254
69,licence,0.6818726,0.259631872177124
70,licence,0.69257236,0.2554190158843994
71,licence,0.7836406,0.25757551193237305
72,licence,0.7479398,0.25597405433654785
73,licence,0.81807834,0.2556931972503662
74,licence,0.8870942,0.2904529571533203
75,licence,0.24756117,0.262113094329834
76,licence,0.6432499,0.259448766708374
77,licence,0.78118604,0.2584826946258545
78,licence,0.7375406,0.25597357749938965
79,licence,0.5273907,0.256824254989624
80,licence,0.88558,0.26166868209838867
81,licence,0.86035335,0.25792455673217773
82,licence,0.80862993,0.26048827171325684
83,licence,0.6615325,0.2558255195617676
84,licence,0.8261903,0.25849223136901855
85,licence,0.8016312,0.25450587272644043
86,licence,0.8138787,0.2555687427520752
87,licence,0.83589286,0.25933098793029785
88,licence,0.467931,0.2594950199127197
89,licence,0.6909206,0.2739906311035156
90,licence,0.7073152,0.3441455364227295
91,licence,0.86644465,0.3228623867034912
92,licence,0.7380245,0.25392627716064453
93,licence,0.863135,0.25798583030700684
95,licence,0.6511242,0.2567329406738281
96,licence,0.73604953,0.2597801685333252
97,licence,0.79956466,0.2575249671936035
98,licence,0.5974262,0.25884532928466797
99,licence,0.5915618,0.258115291595459
100,licence,0.7175633,0.2570831775665283
102,licence,0.6028582,0.25513505935668945
103,licence,0.8487332,0.26047492027282715
104,licence,0.46104544,0.25826072692871094
105,licence,0.6888439,0.25963306427001953
106,licence,0.65243906,0.25731468200683594
107,licence,0.27194944,0.25901222229003906
108,licence,0.79868317,0.25717592239379883
110,licence,0.83201706,0.26522397994995117
111,licence,0.23530331,0.25864410400390625
112,licence,0.84774435,0.26003313064575195
113,licence,0.22454381,0.2585031986236572
115,licence,0.7812706,0.25766706466674805
118,licence,0.8469807,0.2676060199737549
119,licence,0.2252139,0.25862741470336914
120,licence,0.88558,0.2545487880706787
122,licence,0.55039144,0.2577853202819824
124,licence,0.6135342,0.2620706558227539
125,licence,0.40342253,0.26462531089782715
126,licence,0.23393448,0.25960874557495117
127,licence,0.4781615,0.2588846683502197
128,licence,0.47412294,0.2614402770996094
129,licence,0.84747934,0.25698041915893555
130,licence,0.26041257,0.25806236267089844
131,licence,0.3112804,0.2598445415496826
135,licence,0.43154797,0.2616424560546875
136,licence,0.65600395,0.25782179832458496
137,licence,0.4838682,0.2598094940185547
139,licence,0.31767893,0.25716233253479004
140,licence,0.5400088,0.26032423973083496
141,licence,0.44343066,0.258847713470459
142,licence,0.57454336,0.2596728801727295
143,licence,0.24756117,0.25597572326660156
144,licence,0.72149026,0.263012170791626
145,licence,0.8398778,0.2564361095428467
146,licence,0.7467438,0.2577362060546875
147,licence,0.3802155,0.25707006454467773
148,licence,0.8872835,0.2557241916656494
149,licence,0.8149545,0.2610962390899658
150,licence,0.21483982,0.25681519508361816
151,licence,0.7742766,0.2541186809539795
152,licence,0.35902235,0.25820088386535645
153,licence,0.7375406,0.25856542587280273
155,licence,0.70148337,0.26035451889038086
156,licence,0.70808715,0.2557244300842285
157,licence,0.8058761,0.25821971893310547
159,licence,0.8168851,0.25571632385253906
160,licence,0.57239294,0.26119279861450195
161,licence,0.852512,0.255631685256958
162,licence,0.71919155,0.25724172592163086
163,licence,0.77127254,0.254199743270874
164,licence,0.72476614,0.25909948348999023
165,licence,0.38745776,0.25848841667175293
166,licence,0.7081554,0.2679002285003662
167,licence,0.80388343,0.26311779022216797
168,licence,0.7547803,0.2598128318786621
169,licence,0.8277083,0.26267337799072266
170,licence,0.84400845,0.2789342403411865
171,licence,0.27866086,0.2571234703063965
172,licence,0.8254487,0.26224398612976074
173,licence,0.576629,0.2585411071777344
174,licence,0.89671916,0.2577385902404785
175,licence,0.8825331,0.26047563552856445
176,licence,0.84490657,0.25702738761901855
177,licence,0.76177293,0.2655825614929199
178,licence,0.8444445,0.2581748962402344
